Mach,velocity,AoA,deg,rad/s,Clpm,Cmqm,Cyawrm,Clmd,Cmmd,Cyawmd
0.5,170,6,1.8,0.0315,-0.2054155,2.222056385,-0.00498697,-0.00088,0.187586,-0.000421
0.5,170,6,1.9,0.03325,-0.194604157,2.105106049,-0.004724498,-0.00088,0.187586,-0.000421
0.5,170,6,2,0.035,-0.18487395,1.999850746,-0.004488273,-0.00088,0.187586,-0.000421
0.5,170,6,2.1,0.03675,-0.176070428,1.904619758,-0.004274546,-0.00088,0.187586,-0.000421
0.5,170,6,2.2,0.0385,-0.168067227,1.818046133,-0.004080248,-0.00088,0.187586,-0.000421
0.5,170,6,2.3,0.04025,-0.160759956,1.739000649,-0.003902846,-0.00088,0.187586,-0.000421
0.5,170,6,2.4,0.042,-0.154061625,1.666542289,-0.003740227,-0.00088,0.187586,-0.000421
0.5,170,6,2.5,0.04375,-0.14789916,1.599880597,-0.003590618,-0.00088,0.187586,-0.000421
0.5,170,6,2.6,0.0455,-0.14221073,1.538346728,-0.003452518,-0.00088,0.187586,-0.000421
0.5,170,6,2.7,0.04725,-0.136943666,1.481370923,-0.003324647,-0.00088,0.187586,-0.000421
0.5,170,6,2.8,0.049,-0.132052821,1.428464819,-0.003205909,-0.00088,0.187586,-0.000421
0.5,170,6,2.9,0.05075,-0.127499276,1.379207411,-0.003095361,-0.00088,0.187586,-0.000421
0.5,170,6,3,0.0525,-0.1232493,1.333233831,-0.002992182,-0.00088,0.187586,-0.000421
0.5,170,6,3.1,0.05425,-0.119273516,1.290226288,-0.00289566,-0.00088,0.187586,-0.000421
0.5,170,6,3.2,0.056,-0.115546218,1.249906716,-0.002805171,-0.00088,0.187586,-0.000421
0.5,170,6,3.3,0.05775,-0.112044818,1.212030755,-0.002720165,-0.00088,0.187586,-0.000421
0.5,170,6,3.4,0.0595,-0.108749382,1.176382792,-0.002640161,-0.00088,0.187586,-0.000421
0.5,170,6,3.5,0.06125,-0.105642257,1.142771855,-0.002564727,-0.00088,0.187586,-0.000421
0.5,170,6,3.6,0.063,-0.10270775,1.111028192,-0.002493485,-0.00088,0.187586,-0.000421
0.5,170,6,3.7,0.06475,-0.099931865,1.081000403,-0.002426093,-0.00088,0.187586,-0.000421
0.5,170,6,3.8,0.0665,-0.097302079,1.052553024,-0.002362249,-0.00088,0.187586,-0.000421
0.5,170,6,3.9,0.06825,-0.094807154,1.025564485,-0.002301678,-0.00088,0.187586,-0.000421
0.5,170,6,4,0.07,-0.092436975,0.999925373,-0.002244136,-0.00088,0.187586,-0.000421
0.5,170,6,4.1,0.07175,-0.090182414,0.975537,-0.0021894,-0.00088,0.187586,-0.000421
0.5,170,6,4.2,0.0735,-0.088035214,0.95231,-0.0021373,-0.00088,0.187586,-0.000421
0.5,170,6,4.3,0.07525,-0.085987884,0.930163,-0.0020876,-0.00088,0.187586,-0.000421
0.5,170,6,4.4,0.077,-0.084033613,0.909023,-0.0020401,-0.00088,0.187586,-0.000421
0.5,170,6,4.5,0.07875,-0.0821662,0.888823,-0.0019948,-0.00088,0.187586,-0.000421
0.5,170,6,4.6,0.0805,-0.080379978,0.8695,-0.0019514,-0.00088,0.187586,-0.000421
0.5,170,6,4.7,0.08225,-0.078669766,0.851,-0.0019099,-0.00088,0.187586,-0.000421
0.5,170,6,4.8,0.084,-0.077030812,0.833271,-0.0018701,-0.00088,0.187586,-0.000421
0.5,170,6,4.9,0.08575,-0.075458755,0.816266,-0.0018319,-0.00088,0.187586,-0.000421
0.5,170,6,5,0.0875,-0.07394958,0.79994,-0.0017953,-0.00088,0.187586,-0.000421
0.5,170,6,5.1,0.08925,-0.072499588,0.784255,-0.0017601,-0.00088,0.187586,-0.000421
0.5,170,6,5.2,0.091,-0.071105365,0.769173,-0.0017263,-0.00088,0.187586,-0.000421
0.5,170,6,5.3,0.09275,-0.069763755,0.754661,-0.0016937,-0.00088,0.187586,-0.000421
0.5,170,6,5.4,0.0945,-0.068471833,0.740685,-0.0016623,-0.00088,0.187586,-0.000421
0.5,170,6,5.5,0.09625,-0.067226891,0.727218,-0.0016321,-0.00088,0.187586,-0.000421
0.5,170,6,5.6,0.098,-0.066026411,0.714232,-0.001603,-0.00088,0.187586,-0.000421
0.5,170,6,5.7,0.09975,-0.064868052,0.701702,-0.0015748,-0.00088,0.187586,-0.000421
0.5,170,6,5.8,0.1015,-0.063749638,0.689604,-0.0015477,-0.00088,0.187586,-0.000421
0.5,170,6,5.9,0.10325,-0.062669135,0.677916,-0.0015214,-0.00088,0.187586,-0.000421
0.5,170,6,6,0.105,-0.06162465,0.666617,-0.0014961,-0.00088,0.187586,-0.000421
0.5,170,6,6.1,0.10675,-0.06061441,0.655689,-0.0014716,-0.00088,0.187586,-0.000421
0.5,170,6,6.2,0.1085,-0.059636758,0.645113,-0.0014478,-0.00088,0.187586,-0.000421
0.5,170,6,6.3,0.11025,-0.058690143,0.634873,-0.0014248,-0.00088,0.187586,-0.000421
0.5,170,6,6.4,0.112,-0.057773109,0.624953,-0.0014026,-0.00088,0.187586,-0.000421
0.5,170,6,6.5,0.11375,-0.056884292,0.615339,-0.001381,-0.00088,0.187586,-0.000421
0.5,170,6,6.6,0.1155,-0.056022409,0.606015,-0.0013601,-0.00088,0.187586,-0.000421
0.5,170,6,6.7,0.11725,-0.055186254,0.59697,-0.0013398,-0.00088,0.187586,-0.000421
0.5,170,6,6.8,0.119,-0.054374691,0.588191,-0.0013201,-0.00088,0.187586,-0.000421
0.5,170,6,6.9,0.12075,-0.053586652,0.579667,-0.0013009,-0.00088,0.187586,-0.000421
0.5,170,6,7,0.1225,-0.052821128,0.571386,-0.0012824,-0.00088,0.187586,-0.000421
0.5,170,6,7.1,0.12425,-0.052077169,0.563338,-0.0012643,-0.00088,0.187586,-0.000421
0.5,170,6,7.2,0.126,-0.051353875,0.555514,-0.0012467,-0.00088,0.187586,-0.000421
0.5,170,6,7.3,0.12775,-0.050650397,0.547904,-0.0012297,-0.00088,0.187586,-0.000421
0.5,170,6,7.4,0.1295,-0.049965932,0.5405,-0.001213,-0.00088,0.187586,-0.000421
0.5,170,6,7.5,0.13125,-0.04929972,0.533294,-0.0011969,-0.00088,0.187586,-0.000421
0.5,170,6,7.6,0.133,-0.048651039,0.526277,-0.0011811,-0.00088,0.187586,-0.000421
0.5,170,6,7.7,0.13475,-0.048019208,0.519442,-0.0011658,-0.00088,0.187586,-0.000421
0.5,170,6,7.8,0.1365,-0.047403577,0.512782,-0.0011508,-0.00088,0.187586,-0.000421
0.5,170,6,7.9,0.13825,-0.046803532,0.506291,-0.0011363,-0.00088,0.187586,-0.000421
0.5,170,6,8,0.14,-0.046218487,0.499963,-0.0011221,-0.00088,0.187586,-0.000421
0.6,204,6,0.1,0.00175,-4.512605042,45.6982516,-0.10336887,-0.000895,0.178604,-0.000404
0.6,204,6,0.2,0.0035,-2.256302521,22.8491258,-0.051684435,-0.000895,0.178604,-0.000404
0.6,204,6,0.3,0.00525,-1.504201681,15.23275053,-0.03445629,-0.000895,0.178604,-0.000404
0.6,204,6,0.4,0.007,-1.128151261,11.4245629,-0.025842217,-0.000895,0.178604,-0.000404
0.6,204,6,0.5,0.00875,-0.902521008,9.13965032,-0.020673774,-0.000895,0.178604,-0.000404
0.6,204,6,0.6,0.0105,-0.75210084,7.616375267,-0.017228145,-0.000895,0.178604,-0.000404
0.6,204,6,0.7,0.01225,-0.644657863,6.528321657,-0.014766981,-0.000895,0.178604,-0.000404
0.6,204,6,0.8,0.014,-0.56407563,5.71228145,-0.012921109,-0.000895,0.178604,-0.000404
0.6,204,6,0.9,0.01575,-0.50140056,5.077583511,-0.01148543,-0.000895,0.178604,-0.000404
0.6,204,6,1,0.0175,-0.451260504,4.56982516,-0.010336887,-0.000895,0.178604,-0.000404
0.6,204,6,1.1,0.01925,-0.410236822,4.154386509,-0.00939717,-0.000895,0.178604,-0.000404
0.6,204,6,1.2,0.021,-0.37605042,3.808187633,-0.008614072,-0.000895,0.178604,-0.000404
0.6,204,6,1.3,0.02275,-0.347123465,3.515250123,-0.007951452,-0.000895,0.178604,-0.000404
0.6,204,6,1.4,0.0245,-0.322328932,3.264160829,-0.007383491,-0.000895,0.178604,-0.000404
0.6,204,6,1.5,0.02625,-0.300840336,3.046550107,-0.006891258,-0.000895,0.178604,-0.000404
0.6,204,6,1.6,0.028,-0.282037815,2.856140725,-0.006460554,-0.000895,0.178604,-0.000404
0.6,204,6,1.7,0.02975,-0.265447355,2.688132447,-0.006080522,-0.000895,0.178604,-0.000404
0.6,204,6,1.8,0.0315,-0.25070028,2.538791756,-0.005742715,-0.000895,0.178604,-0.000404
0.6,204,6,1.9,0.03325,-0.237505529,2.405171137,-0.005440467,-0.000895,0.178604,-0.000404
0.6,204,6,2,0.035,-0.225630252,2.28491258,-0.005168443,-0.000895,0.178604,-0.000404
0.6,204,6,2.1,0.03675,-0.214885954,2.176107219,-0.004922327,-0.000895,0.178604,-0.000404
0.6,204,6,2.2,0.0385,-0.205118411,2.077193255,-0.004698585,-0.000895,0.178604,-0.000404
0.6,204,6,2.3,0.04025,-0.196200219,1.986880504,-0.004494299,-0.000895,0.178604,-0.000404
0.6,204,6,2.4,0.042,-0.18802521,1.904093817,-0.004307036,-0.000895,0.178604,-0.000404
0.6,204,6,2.5,0.04375,-0.180504202,1.827930064,-0.004134755,-0.000895,0.178604,-0.000404
0.6,204,6,2.6,0.0455,-0.173561732,1.757625062,-0.003975726,-0.000895,0.178604,-0.000404
0.6,204,6,2.7,0.04725,-0.16713352,1.692527837,-0.003828477,-0.000895,0.178604,-0.000404
0.6,204,6,2.8,0.049,-0.161164466,1.632080414,-0.003691745,-0.000895,0.178604,-0.000404
0.6,204,6,2.9,0.05075,-0.15560707,1.575801779,-0.003564444,-0.000895,0.178604,-0.000404
0.6,204,6,3,0.0525,-0.150420168,1.523275053,-0.003445629,-0.000895,0.178604,-0.000404
0.6,204,6,3.1,0.05425,-0.145567905,1.474137148,-0.00333448,-0.000895,0.178604,-0.000404
0.6,204,6,3.2,0.056,-0.141018908,1.428070362,-0.003230277,-0.000895,0.178604,-0.000404
0.6,204,6,3.3,0.05775,-0.136745607,1.384795503,-0.00313239,-0.000895,0.178604,-0.000404
0.6,204,6,3.4,0.0595,-0.132723678,1.344066224,-0.003040261,-0.000895,0.178604,-0.000404
0.6,204,6,3.5,0.06125,-0.128931573,1.305664331,-0.002953396,-0.000895,0.178604,-0.000404
0.6,204,6,3.6,0.063,-0.12535014,1.269395878,-0.002871357,-0.000895,0.178604,-0.000404
0.6,204,6,3.7,0.06475,-0.121962298,1.235087881,-0.002793753,-0.000895,0.178604,-0.000404
0.6,204,6,3.8,0.0665,-0.118752764,1.202585568,-0.002720233,-0.000895,0.178604,-0.000404
0.6,204,6,3.9,0.06825,-0.115707822,1.171750041,-0.002650484,-0.000895,0.178604,-0.000404
0.6,204,6,4,0.07,-0.112815126,1.14245629,-0.002584222,-0.000895,0.178604,-0.000404
0.6,204,6,4.1,0.07175,-0.110063538,1.114592,-0.0025212,-0.000895,0.178604,-0.000404
0.6,204,6,4.2,0.0735,-0.107442977,1.088054,-0.0024612,-0.000895,0.178604,-0.000404
0.6,204,6,4.3,0.07525,-0.104944303,1.06275,-0.0024039,-0.000895,0.178604,-0.000404
0.6,204,6,4.4,0.077,-0.102559206,1.038597,-0.0023493,-0.000895,0.178604,-0.000404
0.6,204,6,4.5,0.07875,-0.100280112,1.015517,-0.0022971,-0.000895,0.178604,-0.000404
0.6,204,6,4.6,0.0805,-0.09810011,0.99344,-0.0022471,-0.000895,0.178604,-0.000404
0.6,204,6,4.7,0.08225,-0.096012873,0.972303,-0.0021993,-0.000895,0.178604,-0.000404
0.6,204,6,4.8,0.084,-0.094012605,0.952047,-0.0021535,-0.000895,0.178604,-0.000404
0.6,204,6,4.9,0.08575,-0.09209398,0.932617,-0.0021096,-0.000895,0.178604,-0.000404
0.6,204,6,5,0.0875,-0.090252101,0.913965,-0.0020674,-0.000895,0.178604,-0.000404
0.6,204,6,5.1,0.08925,-0.088482452,0.896044,-0.0020268,-0.000895,0.178604,-0.000404
0.6,204,6,5.2,0.091,-0.086780866,0.878813,-0.0019879,-0.000895,0.178604,-0.000404
0.6,204,6,5.3,0.09275,-0.085143491,0.862231,-0.0019504,-0.000895,0.178604,-0.000404
0.6,204,6,5.4,0.0945,-0.08356676,0.846264,-0.0019142,-0.000895,0.178604,-0.000404
0.6,204,6,5.5,0.09625,-0.082047364,0.830877,-0.0018794,-0.000895,0.178604,-0.000404
0.6,204,6,5.6,0.098,-0.080582233,0.81604,-0.0018459,-0.000895,0.178604,-0.000404
0.6,204,6,5.7,0.09975,-0.07916851,0.801724,-0.0018135,-0.000895,0.178604,-0.000404
0.6,204,6,5.8,0.1015,-0.077803535,0.787901,-0.0017822,-0.000895,0.178604,-0.000404
0.6,204,6,5.9,0.10325,-0.076484831,0.774547,-0.001752,-0.000895,0.178604,-0.000404
0.6,204,6,6,0.105,-0.075210084,0.761638,-0.0017228,-0.000895,0.178604,-0.000404
0.6,204,6,6.1,0.10675,-0.073977132,0.749152,-0.0016946,-0.000895,0.178604,-0.000404
0.6,204,6,6.2,0.1085,-0.072783952,0.737069,-0.0016672,-0.000895,0.178604,-0.000404
0.6,204,6,6.3,0.11025,-0.071628651,0.725369,-0.0016408,-0.000895,0.178604,-0.000404
0.6,204,6,6.4,0.112,-0.070509454,0.714035,-0.0016151,-0.000895,0.178604,-0.000404
0.6,204,6,6.5,0.11375,-0.069424693,0.70305,-0.0015903,-0.000895,0.178604,-0.000404
0.6,204,6,6.6,0.1155,-0.068372804,0.692398,-0.0015662,-0.000895,0.178604,-0.000404
0.6,204,6,6.7,0.11725,-0.067352314,0.682063,-0.0015428,-0.000895,0.178604,-0.000404
0.6,204,6,6.8,0.119,-0.066361839,0.672033,-0.0015201,-0.000895,0.178604,-0.000404
0.6,204,6,6.9,0.12075,-0.065400073,0.662294,-0.0014981,-0.000895,0.178604,-0.000404
0.6,204,6,7,0.1225,-0.064465786,0.652832,-0.0014767,-0.000895,0.178604,-0.000404
0.6,204,6,7.1,0.12425,-0.063557817,0.643637,-0.0014559,-0.000895,0.178604,-0.000404
0.6,204,6,7.2,0.126,-0.06267507,0.634698,-0.0014357,-0.000895,0.178604,-0.000404
0.6,204,6,7.3,0.12775,-0.061816507,0.626003,-0.001416,-0.000895,0.178604,-0.000404
0.6,204,6,7.4,0.1295,-0.060981149,0.617544,-0.0013969,-0.000895,0.178604,-0.000404
0.6,204,6,7.5,0.13125,-0.060168067,0.60931,-0.0013783,-0.000895,0.178604,-0.000404
0.6,204,6,7.6,0.133,-0.059376382,0.601293,-0.0013601,-0.000895,0.178604,-0.000404
0.6,204,6,7.7,0.13475,-0.05860526,0.593484,-0.0013425,-0.000895,0.178604,-0.000404
0.6,204,6,7.8,0.1365,-0.057853911,0.585875,-0.0013252,-0.000895,0.178604,-0.000404
0.6,204,6,7.9,0.13825,-0.057121583,0.578459,-0.0013085,-0.000895,0.178604,-0.000404
0.6,204,6,8,0.14,-0.056407563,0.571228,-0.0012921,-0.000895,0.178604,-0.000404
0.7,238,6,0.1,0.00175,-2.741176471,81.47522388,0.013134328,-0.000466,0.272942,0.000044
0.7,238,6,0.2,0.0035,-1.370588235,40.73761194,0.006567164,-0.000466,0.272942,0.000044
0.7,238,6,0.3,0.00525,-0.91372549,27.15840796,0.004378109,-0.000466,0.272942,0.000044
0.7,238,6,0.4,0.007,-0.685294118,20.36880597,0.003283582,-0.000466,0.272942,0.000044
0.7,238,6,0.5,0.00875,-0.548235294,16.29504478,0.002626866,-0.000466,0.272942,0.000044
0.7,238,6,0.6,0.0105,-0.456862745,13.57920398,0.002189055,-0.000466,0.272942,0.000044
0.7,238,6,0.7,0.01225,-0.391596639,11.6393177,0.001876333,-0.000466,0.272942,0.000044
0.7,238,6,0.8,0.014,-0.342647059,10.18440299,0.001641791,-0.000466,0.272942,0.000044
0.7,238,6,0.9,0.01575,-0.304575163,9.052802653,0.00145937,-0.000466,0.272942,0.000044
0.7,238,6,1,0.0175,-0.274117647,8.147522388,0.001313433,-0.000466,0.272942,0.000044
0.7,238,6,1.1,0.01925,-0.249197861,7.406838535,0.00119403,-0.000466,0.272942,0.000044
0.7,238,6,1.2,0.021,-0.228431373,6.78960199,0.001094527,-0.000466,0.272942,0.000044
0.7,238,6,1.3,0.02275,-0.210859729,6.267324914,0.001010333,-0.000466,0.272942,0.000044
0.7,238,6,1.4,0.0245,-0.195798319,5.819658849,0.000938166,-0.000466,0.272942,0.000044
0.7,238,6,1.5,0.02625,-0.182745098,5.431681592,0.000875622,-0.000466,0.272942,0.000044
0.7,238,6,1.6,0.028,-0.171323529,5.092201493,0.000820896,-0.000466,0.272942,0.000044
0.7,238,6,1.7,0.02975,-0.161245675,4.792660228,0.000772608,-0.000466,0.272942,0.000044
0.7,238,6,1.8,0.0315,-0.152287582,4.526401327,0.000729685,-0.000466,0.272942,0.000044
0.7,238,6,1.9,0.03325,-0.144272446,4.288169678,0.00069128,-0.000466,0.272942,0.000044
0.7,238,6,2,0.035,-0.137058824,4.073761194,0.000656716,-0.000466,0.272942,0.000044
0.7,238,6,2.1,0.03675,-0.130532213,3.879772566,0.000625444,-0.000466,0.272942,0.000044
0.7,238,6,2.2,0.0385,-0.12459893,3.703419267,0.000597015,-0.000466,0.272942,0.000044
0.7,238,6,2.3,0.04025,-0.119181586,3.542401038,0.000571058,-0.000466,0.272942,0.000044
0.7,238,6,2.4,0.042,-0.114215686,3.394800995,0.000547264,-0.000466,0.272942,0.000044
0.7,238,6,2.5,0.04375,-0.109647059,3.259008955,0.000525373,-0.000466,0.272942,0.000044
0.7,238,6,2.6,0.0455,-0.105429864,3.133662457,0.000505166,-0.000466,0.272942,0.000044
0.7,238,6,2.7,0.04725,-0.101525054,3.017600884,0.000486457,-0.000466,0.272942,0.000044
0.7,238,6,2.8,0.049,-0.09789916,2.909829424,0.000469083,-0.000466,0.272942,0.000044
0.7,238,6,2.9,0.05075,-0.094523327,2.809490479,0.000452908,-0.000466,0.272942,0.000044
0.7,238,6,3,0.0525,-0.091372549,2.715840796,0.000437811,-0.000466,0.272942,0.000044
0.7,238,6,3.1,0.05425,-0.088425047,2.628233028,0.000423688,-0.000466,0.272942,0.000044
0.7,238,6,3.2,0.056,-0.085661765,2.546100746,0.000410448,-0.000466,0.272942,0.000044
0.7,238,6,3.3,0.05775,-0.083065954,2.468946178,0.00039801,-0.000466,0.272942,0.000044
0.7,238,6,3.4,0.0595,-0.080622837,2.396330114,0.000386304,-0.000466,0.272942,0.000044
0.7,238,6,3.5,0.06125,-0.078319328,2.327863539,0.000375267,-0.000466,0.272942,0.000044
0.7,238,6,3.6,0.063,-0.076143791,2.263200663,0.000364842,-0.000466,0.272942,0.000044
0.7,238,6,3.7,0.06475,-0.074085851,2.202033078,0.000354982,-0.000466,0.272942,0.000044
0.7,238,6,3.8,0.0665,-0.072136223,2.144084839,0.00034564,-0.000466,0.272942,0.000044
0.7,238,6,3.9,0.06825,-0.070286576,2.089108305,0.000336778,-0.000466,0.272942,0.000044
0.7,238,6,4,0.07,-0.068529412,2.036880597,0.000328358,-0.000466,0.272942,0.000044
0.7,238,6,4.1,0.07175,-0.066857963,1.987201,0.0003203,-0.000466,0.272942,0.000044
0.7,238,6,4.2,0.0735,-0.065266106,1.939886,0.0003127,-0.000466,0.272942,0.000044
0.7,238,6,4.3,0.07525,-0.06374829,1.894773,0.0003054,-0.000466,0.272942,0.000044
0.7,238,6,4.4,0.077,-0.062299465,1.85171,0.0002985,-0.000466,0.272942,0.000044
0.7,238,6,4.5,0.07875,-0.060915033,1.810561,0.0002919,-0.000466,0.272942,0.000044
0.7,238,6,4.6,0.0805,-0.059590793,1.771201,0.0002855,-0.000466,0.272942,0.000044
0.7,238,6,4.7,0.08225,-0.058322904,1.733515,0.0002795,-0.000466,0.272942,0.000044
0.7,238,6,4.8,0.084,-0.057107843,1.6974,0.0002736,-0.000466,0.272942,0.000044
0.7,238,6,4.9,0.08575,-0.055942377,1.66276,0.000268,-0.000466,0.272942,0.000044
0.7,238,6,5,0.0875,-0.054823529,1.629504,0.0002627,-0.000466,0.272942,0.000044
0.7,238,6,5.1,0.08925,-0.053748558,1.597553,0.0002575,-0.000466,0.272942,0.000044
0.7,238,6,5.2,0.091,-0.052714932,1.566831,0.0002526,-0.000466,0.272942,0.000044
0.7,238,6,5.3,0.09275,-0.051720311,1.537268,0.0002478,-0.000466,0.272942,0.000044
0.7,238,6,5.4,0.0945,-0.050762527,1.5088,0.0002432,-0.000466,0.272942,0.000044
0.7,238,6,5.5,0.09625,-0.049839572,1.481368,0.0002388,-0.000466,0.272942,0.000044
0.7,238,6,5.6,0.098,-0.04894958,1.454915,0.0002345,-0.000466,0.272942,0.000044
0.7,238,6,5.7,0.09975,-0.048090815,1.42939,0.0002304,-0.000466,0.272942,0.000044
0.7,238,6,5.8,0.1015,-0.047261663,1.404745,0.0002265,-0.000466,0.272942,0.000044
0.7,238,6,5.9,0.10325,-0.046460618,1.380936,0.0002226,-0.000466,0.272942,0.000044
0.7,238,6,6,0.105,-0.045686275,1.35792,0.0002189,-0.000466,0.272942,0.000044
0.7,238,6,6.1,0.10675,-0.044937319,1.335659,0.0002153,-0.000466,0.272942,0.000044
0.7,238,6,6.2,0.1085,-0.044212524,1.314117,0.0002118,-0.000466,0.272942,0.000044
0.7,238,6,6.3,0.11025,-0.043510738,1.293258,0.0002085,-0.000466,0.272942,0.000044
0.7,238,6,6.4,0.112,-0.042830882,1.27305,0.0002052,-0.000466,0.272942,0.000044
0.7,238,6,6.5,0.11375,-0.042171946,1.253465,0.0002021,-0.000466,0.272942,0.000044
0.7,238,6,6.6,0.1155,-0.041532977,1.234473,0.000199,-0.000466,0.272942,0.000044
0.7,238,6,6.7,0.11725,-0.040913082,1.216048,0.000196,-0.000466,0.272942,0.000044
0.7,238,6,6.8,0.119,-0.040311419,1.198165,0.0001932,-0.000466,0.272942,0.000044
0.7,238,6,6.9,0.12075,-0.039727195,1.1808,0.0001904,-0.000466,0.272942,0.000044
0.7,238,6,7,0.1225,-0.039159664,1.163932,0.0001876,-0.000466,0.272942,0.000044
0.7,238,6,7.1,0.12425,-0.038608119,1.147538,0.000185,-0.000466,0.272942,0.000044
0.7,238,6,7.2,0.126,-0.038071895,1.1316,0.0001824,-0.000466,0.272942,0.000044
0.7,238,6,7.3,0.12775,-0.037550363,1.116099,0.0001799,-0.000466,0.272942,0.000044
0.7,238,6,7.4,0.1295,-0.037042925,1.101017,0.0001775,-0.000466,0.272942,0.000044
0.7,238,6,7.5,0.13125,-0.03654902,1.086336,0.0001751,-0.000466,0.272942,0.000044
0.7,238,6,7.6,0.133,-0.036068111,1.072042,0.0001728,-0.000466,0.272942,0.000044
0.7,238,6,7.7,0.13475,-0.035599694,1.05812,0.0001706,-0.000466,0.272942,0.000044
0.7,238,6,7.8,0.1365,-0.035143288,1.044554,0.0001684,-0.000466,0.272942,0.000044
0.7,238,6,7.9,0.13825,-0.034698436,1.031332,0.0001663,-0.000466,0.272942,0.000044
0.7,238,6,8,0.14,-0.034264706,1.01844,0.0001642,-0.000466,0.272942,0.000044
0.83,278.8,6,0.1,0.00175,-1.415882353,122.8258422,0.04884435,-0.000203,0.34702,0.000138
0.83,278.8,6,0.2,0.0035,-0.707941176,61.41292111,0.024422175,-0.000203,0.34702,0.000138
0.83,278.8,6,0.3,0.00525,-0.471960784,40.94194741,0.01628145,-0.000203,0.34702,0.000138
0.83,278.8,6,0.4,0.007,-0.353970588,30.70646055,0.012211087,-0.000203,0.34702,0.000138
0.83,278.8,6,0.5,0.00875,-0.283176471,24.56516844,0.00976887,-0.000203,0.34702,0.000138
0.83,278.8,6,0.6,0.0105,-0.235980392,20.4709737,0.008140725,-0.000203,0.34702,0.000138
0.83,278.8,6,0.7,0.01225,-0.202268908,17.54654889,0.006977764,-0.000203,0.34702,0.000138
0.83,278.8,6,0.8,0.014,-0.176985294,15.35323028,0.006105544,-0.000203,0.34702,0.000138
0.83,278.8,6,0.9,0.01575,-0.157320261,13.6473158,0.00542715,-0.000203,0.34702,0.000138
0.83,278.8,6,1,0.0175,-0.141588235,12.28258422,0.004884435,-0.000203,0.34702,0.000138
0.83,278.8,6,1.1,0.01925,-0.128716578,11.16598566,0.004440395,-0.000203,0.34702,0.000138
0.83,278.8,6,1.2,0.021,-0.117990196,10.23548685,0.004070362,-0.000203,0.34702,0.000138
0.83,278.8,6,1.3,0.02275,-0.108914027,9.448141709,0.003757258,-0.000203,0.34702,0.000138
0.83,278.8,6,1.4,0.0245,-0.101134454,8.773274444,0.003488882,-0.000203,0.34702,0.000138
0.83,278.8,6,1.5,0.02625,-0.094392157,8.188389481,0.00325629,-0.000203,0.34702,0.000138
0.83,278.8,6,1.6,0.028,-0.088492647,7.676615139,0.003052772,-0.000203,0.34702,0.000138
0.83,278.8,6,1.7,0.02975,-0.083287197,7.225049542,0.002873197,-0.000203,0.34702,0.000138
0.83,278.8,6,1.8,0.0315,-0.078660131,6.823657901,0.002713575,-0.000203,0.34702,0.000138
0.83,278.8,6,1.9,0.03325,-0.074520124,6.464518011,0.002570755,-0.000203,0.34702,0.000138
0.83,278.8,6,2,0.035,-0.070794118,6.141292111,0.002442217,-0.000203,0.34702,0.000138
0.83,278.8,6,2.1,0.03675,-0.067422969,5.848849629,0.002325921,-0.000203,0.34702,0.000138
0.83,278.8,6,2.2,0.0385,-0.064358289,5.582992828,0.002220198,-0.000203,0.34702,0.000138
0.83,278.8,6,2.3,0.04025,-0.061560102,5.340254009,0.002123667,-0.000203,0.34702,0.000138
0.83,278.8,6,2.4,0.042,-0.058995098,5.117743426,0.002035181,-0.000203,0.34702,0.000138
0.83,278.8,6,2.5,0.04375,-0.056635294,4.913033689,0.001953774,-0.000203,0.34702,0.000138
0.83,278.8,6,2.6,0.0455,-0.054457014,4.724070855,0.001878629,-0.000203,0.34702,0.000138
0.83,278.8,6,2.7,0.04725,-0.052440087,4.549105267,0.00180905,-0.000203,0.34702,0.000138
0.83,278.8,6,2.8,0.049,-0.050567227,4.386637222,0.001744441,-0.000203,0.34702,0.000138
0.83,278.8,6,2.9,0.05075,-0.048823529,4.23537387,0.001684288,-0.000203,0.34702,0.000138
0.83,278.8,6,3,0.0525,-0.047196078,4.094194741,0.001628145,-0.000203,0.34702,0.000138
0.83,278.8,6,3.1,0.05425,-0.045673624,3.962123942,0.001575624,-0.000203,0.34702,0.000138
0.83,278.8,6,3.2,0.056,-0.044246324,3.838307569,0.001526386,-0.000203,0.34702,0.000138
0.83,278.8,6,3.3,0.05775,-0.042905526,3.721995219,0.001480132,-0.000203,0.34702,0.000138
0.83,278.8,6,3.4,0.0595,-0.041643599,3.612524771,0.001436599,-0.000203,0.34702,0.000138
0.83,278.8,6,3.5,0.06125,-0.040453782,3.509309778,0.001395553,-0.000203,0.34702,0.000138
0.83,278.8,6,3.6,0.063,-0.039330065,3.41182895,0.001356787,-0.000203,0.34702,0.000138
0.83,278.8,6,3.7,0.06475,-0.038267091,3.319617357,0.001320118,-0.000203,0.34702,0.000138
0.83,278.8,6,3.8,0.0665,-0.037260062,3.232259006,0.001285378,-0.000203,0.34702,0.000138
0.83,278.8,6,3.9,0.06825,-0.036304676,3.14938057,0.001252419,-0.000203,0.34702,0.000138
0.83,278.8,6,4,0.07,-0.035397059,3.070646055,0.001221109,-0.000203,0.34702,0.000138
0.83,278.8,6,4.1,0.07175,-0.034533716,2.995752,0.0011913,-0.000203,0.34702,0.000138
0.83,278.8,6,4.2,0.0735,-0.033711485,2.924425,0.001163,-0.000203,0.34702,0.000138
