3.162433	83.633635	-6.836682	-0.024429	0.002984	-0.189819
3.178416	83.619917	-6.820598	-0.024318	0.002961	-0.191721
3.194655	83.606909	-6.804257	-0.024202	0.002938	-0.193633
3.211152	83.594609	-6.787655	-0.024080	0.002913	-0.195557
3.227912	83.583019	-6.770789	-0.023952	0.002888	-0.197491
3.244905	83.572138	-6.753688	-0.023817	0.002861	-0.199436
3.262100	83.561965	-6.736382	-0.023677	0.002834	-0.201392
3.279503	83.552502	-6.718867	-0.023531	0.002806	-0.203359
3.297119	83.543749	-6.701138	-0.023378	0.002777	-0.205337
3.314952	83.535703	-6.683190	-0.023220	0.002747	-0.207325
3.333048	83.528367	-6.664978	-0.023056	0.002716	-0.209324
3.351449	83.521739	-6.646458	-0.022885	0.002684	-0.211334
3.370161	83.515818	-6.627624	-0.022709	0.002652	-0.213355
3.389191	83.510606	-6.608471	-0.022526	0.002618	-0.215386
3.408542	83.506102	-6.588994	-0.022338	0.002584	-0.217429
3.428194	83.502305	-6.569213	-0.022143	0.002549	-0.219482
3.448129	83.499216	-6.549149	-0.021943	0.002512	-0.221546
3.468351	83.496836	-6.528795	-0.021736	0.002475	-0.223620
3.488867	83.495162	-6.508145	-0.021524	0.002437	-0.225706
3.509684	83.494197	-6.487192	-0.021305	0.002399	-0.227802
3.530817	83.493938	-6.465921	-0.021080	0.002359	-0.229909
3.552281	83.494387	-6.444317	-0.020850	0.002318	-0.232027
3.574085	83.495543	-6.422371	-0.020613	0.002277	-0.234155
3.596234	83.497405	-6.400077	-0.020370	0.002235	-0.236295
3.618737	83.499974	-6.377428	-0.020121	0.002191	-0.238445
3.641538	83.503250	-6.354478	-0.019866	0.002147	-0.240605
3.664580	83.507233	-6.331286	-0.019606	0.002102	-0.242777
3.687873	83.511924	-6.307842	-0.019339	0.002057	-0.244959
3.711423	83.517321	-6.284139	-0.019066	0.002010	-0.247152
3.735240	83.523425	-6.260168	-0.018787	0.001963	-0.249356
3.759412	83.530235	-6.235841	-0.018502	0.001915	-0.251571
3.784026	83.537751	-6.211067	-0.018211	0.001866	-0.253796
3.809095	83.545971	-6.185838	-0.017914	0.001816	-0.256032
3.834626	83.554897	-6.160143	-0.017611	0.001765	-0.258279
3.860630	83.564528	-6.133973	-0.017302	0.001714	-0.260537
3.887071	83.574863	-6.107363	-0.016987	0.001661	-0.262805
3.913912	83.585904	-6.080352	-0.016666	0.001608	-0.265084
3.941164	83.597650	-6.052928	-0.016339	0.001554	-0.267374
3.968839	83.610101	-6.025079	-0.016006	0.001499	-0.269674
3.996947	83.623256	-5.996795	-0.015667	0.001443	-0.271985
4.025521	83.637117	-5.968041	-0.015322	0.001386	-0.274307
4.054596	83.651681	-5.938786	-0.014971	0.001329	-0.276640
4.084183	83.666949	-5.909016	-0.014614	0.001271	-0.278983
4.114297	83.682921	-5.878717	-0.014251	0.001211	-0.281338
4.144952	83.699597	-5.847874	-0.013882	0.001151	-0.283703
4.176067	83.716977	-5.816569	-0.013507	0.001091	-0.286078
4.207565	83.735062	-5.784881	-0.013127	0.001029	-0.288465
4.239459	83.753851	-5.752795	-0.012740	0.000967	-0.290862
4.271762	83.773346	-5.720298	-0.012348	0.000904	-0.293269
4.304491	83.793544	-5.687375	-0.011949	0.000840	-0.295688
4.337782	83.814446	-5.653888	-0.011545	0.000776	-0.298117
4.371774	83.836049	-5.619696	-0.011134	0.000711	-0.300557
4.406486	83.858355	-5.584782	-0.010718	0.000645	-0.303008
4.441938	83.881362	-5.549125	-0.010296	0.000578	-0.305470
4.478151	83.905071	-5.512705	-0.009868	0.000510	-0.307942
4.515075	83.929481	-5.475570	-0.009434	0.000441	-0.310425
4.552663	83.954593	-5.437771	-0.008995	0.000372	-0.312918
4.590936	83.980407	-5.399284	-0.008549	0.000302	-0.315423
4.629915	84.006923	-5.360089	-0.008098	0.000231	-0.317938
4.669624	84.034140	-5.320161	-0.007640	0.000159	-0.320464
4.710120	84.062058	-5.279445	-0.007177	0.000086	-0.323000
